,Text,True,mask,0,1,2,3,4,5
619,i feel discouraged and neglect to pray,LABEL_0,0,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731
620,i was feeling very discouraged and couldn t keep up with my race schedule,LABEL_0,-1,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
621,i was feeling very discouraged and couldn t keep up with my race schedule,LABEL_0,0,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627
622,i feel too discouraged to look,LABEL_0,-1,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
623,i feel too discouraged to look,LABEL_0,0,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731
624,i tend to feel discouraged and unmotivated,LABEL_0,-1,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
625,i tend to feel discouraged and unmotivated,LABEL_0,0,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731
626,i feel discouraged but im not giving up,LABEL_0,-1,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
627,i feel discouraged but im not giving up,LABEL_0,0,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731
628,i was sitting here feeling a little discouraged about a situation,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
629,i was sitting here feeling a little discouraged about a situation,LABEL_0,0,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731
630,i went to class wednesday and friday and came home feeling more discouraged than i had felt in a long time,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
631,i went to class wednesday and friday and came home feeling more discouraged than i had felt in a long time,LABEL_0,0,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627
632,im feeling extremely discouraged about everything right now,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
633,im feeling extremely discouraged about everything right now,LABEL_0,0,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731
634,i try to date but feel discouraged in small town life,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
635,i try to date but feel discouraged in small town life,LABEL_0,0,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
636,i see the what i eat pictures i always feel discouraged,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
637,i see the what i eat pictures i always feel discouraged,LABEL_0,0,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731
638,i feel unloved it is always me shutting him out,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
639,i feel unloved it is always me shutting him out,LABEL_0,0,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
640,i cant give you an exact reason but the book left me feeling discouraged while the movie is uplifting,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
641,i cant give you an exact reason but the book left me feeling discouraged while the movie is uplifting,LABEL_0,0,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
642,im feeling a bit morose,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
643,im feeling a bit morose,LABEL_0,0,0.9999986886978149,0.9999986886978149,0.9999986886978149,0.9999986886978149,0.9999986886978149,0.9999986886978149
644,i just feel discouraged with different parts of my life,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
645,i just feel discouraged with different parts of my life,LABEL_0,0,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731
646,im feeling very discouraged as a mom lately,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
647,im feeling very discouraged as a mom lately,LABEL_0,0,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627
648,i was tempted to feel discouraged,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
649,i was tempted to feel discouraged,LABEL_0,0,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
650,i am feeling rather discouraged on this menu ordeal and have been dreading qu,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
651,i am feeling rather discouraged on this menu ordeal and have been dreading qu,LABEL_0,0,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
652,i found myself feeling quite discouraged,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
653,i found myself feeling quite discouraged,LABEL_0,0,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
654,i make a few strides forward and shortly after end up back at square one feeling discouraged and weak,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
655,i make a few strides forward and shortly after end up back at square one feeling discouraged and weak,LABEL_0,0,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
656,i listen to when i feel discouraged as a writer,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
657,i listen to when i feel discouraged as a writer,LABEL_0,0,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731
658,i am feeling very discouraged and worried today,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
659,i am feeling very discouraged and worried today,LABEL_0,0,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731
660,i went to bed feeling a little morose,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
661,i went to bed feeling a little morose,LABEL_0,0,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
662,im feeling unloved or taken for granted,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
663,im feeling unloved or taken for granted,LABEL_0,0,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045
664,i was feeling primarily discouraged,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
665,i was feeling primarily discouraged,LABEL_0,0,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627
666,i have been mostly positive but i do have days where i feel discouraged from the bad side effects of the treatment,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
667,i have been mostly positive but i do have days where i feel discouraged from the bad side effects of the treatment,LABEL_0,0,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
668,im feeling discouraged or down on things that are out of my control,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
669,im feeling discouraged or down on things that are out of my control,LABEL_0,0,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627
670,i feel unloved what do i feel is missing,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
671,i feel unloved what do i feel is missing,LABEL_0,0,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
672,i feel a little awkward taking pictures,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
673,i feel a little awkward taking pictures,LABEL_0,0,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
674,i feel like every time everyone else swoons over a book i am doomed to dislike it,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
675,i feel like every time everyone else swoons over a book i am doomed to dislike it,LABEL_0,0,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045
676,i need not your pity but dont pretend that i dont feel discouraged each time someone close to me is expecting,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
677,i need not your pity but dont pretend that i dont feel discouraged each time someone close to me is expecting,LABEL_0,0,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731
678,i know i am not really but i am feeling discouraged right now,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
679,i know i am not really but i am feeling discouraged right now,LABEL_0,0,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627
680,i left the movie feeling discouraged and lost,LABEL_0,-1,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
681,i left the movie feeling discouraged and lost,LABEL_0,0,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627
682,i couldn t help but feel mega discouraged at my loss on one day s worth of studying,LABEL_0,-1,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045
683,i couldn t help but feel mega discouraged at my loss on one day s worth of studying,LABEL_0,0,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
684,i actually seemed to find my way into the outdoors i was feeling a bit discouraged,LABEL_0,-1,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045
685,i actually seemed to find my way into the outdoors i was feeling a bit discouraged,LABEL_0,0,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731
686,im feeling so morose,LABEL_0,-1,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045
687,im feeling so morose,LABEL_0,0,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045
688,i did not want to feel discouraged looking at a gain,LABEL_0,-1,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045
689,i did not want to feel discouraged looking at a gain,LABEL_0,0,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
690,i know that there will be days that i am going to feel discouraged,LABEL_0,-1,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045
691,i know that there will be days that i am going to feel discouraged,LABEL_0,0,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
692,i feel morose,LABEL_0,-1,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045
693,i feel morose,LABEL_0,0,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045
694,i feel so awkward and out of place,LABEL_0,-1,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045
695,i feel so awkward and out of place,LABEL_0,0,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045
696,i remembered that heavenly father doesnt want me to feel discouraged,LABEL_0,-1,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045
697,i remembered that heavenly father doesnt want me to feel discouraged,LABEL_0,0,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
